_id,id,description,dataset.id,dataset.name,category.id,category.name,subcategory.id,subcategory.name,region,delay,universe,type,coverage,userCount,alphaCount,pyramidMultiplier,_created_at
682f5a80e22eb516c3b6befc,anl44_second_en_bps_prevalue,bps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6793,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6befd,anl44_second_en_bps_value,bps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.722,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6befe,anl44_second_en_capex_lastactvalue,capex lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3051,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6beff,anl44_second_en_capex_value,capex value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6509,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf00,anl44_second_en_cfps_coveredby,cfps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5163,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf01,anl44_second_en_cfps_lastactccy,cfps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5163,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf02,anl44_second_en_cfps_lastactvalue,cfps lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2525,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf03,anl44_second_en_cfps_prevalue,cfps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4738,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf04,anl44_second_en_cfps_value,cfps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.513,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf05,anl44_second_en_dps_coveredby,dps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6714,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf06,anl44_second_en_dps_lastactccy,dps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6714,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf07,anl44_second_en_dps_prevalue,dps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4144,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf08,anl44_second_en_dps_value,dps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4502,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf09,anl44_second_en_ebitda_lastactvalue,ebitda lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2809,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0a,anl44_second_en_ebitda_source,ebitda source,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6224,7,7,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0b,anl44_second_en_ebitdaps_coveredby,ebitdaps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4077,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0c,anl44_second_en_ebitdaps_lastactccy,ebitdaps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4077,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0d,anl44_second_en_ebitdaps_prevalue,ebitdaps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3805,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0e,anl44_second_en_ebitdaps_value,ebitdaps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4076,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf0f,anl44_second_en_epsr_coveredby,epsr coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6011,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf10,anl44_second_en_epsr_lastactccy,epsr lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6011,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf11,anl44_second_en_epsr_prevalue,epsr prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5943,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf12,anl44_second_en_epsr_source,epsr source,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.9012,8,10,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf13,anl44_second_en_epsr_value,epsr value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.601,5,9,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf14,anl44_second_en_fcfps_coveredby,fcfps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4466,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf15,anl44_second_en_fcfps_lastactccy,fcfps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4466,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf16,anl44_second_en_fcfps_lastactvalue,fcfps lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2761,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf17,anl44_second_en_fcfps_prevalue,fcfps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4259,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf18,anl44_second_en_fcfps_value,fcfps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4461,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf19,anl44_second_en_grossmargin_coveredby,grossmargin coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7508,5,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1a,anl44_second_en_grossmargin_lastactccy,grossmargin lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7508,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1b,anl44_second_en_grossmargin_lastactvalue,grossmargin lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3995,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1c,anl44_second_en_grossmargin_prevalue,grossmargin prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6135,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1d,anl44_second_en_grossmargin_value,grossmargin value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7502,5,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1e,anl44_second_en_nav_coveredby,nav coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7239,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf1f,anl44_second_en_nav_lastactccy,nav lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7239,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf20,anl44_second_en_nav_lastactvalue,nav lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2749,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf21,anl44_second_en_nav_prevalue,nav prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6619,4,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf22,anl44_second_en_nav_value,nav value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7238,6,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf23,anl44_second_en_netdebt_coveredby,netdebt coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5162,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf24,anl44_second_en_netdebt_lastactccy,netdebt lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5162,1,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf25,anl44_second_en_netdebt_prevalue,netdebt prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4623,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf26,anl44_second_en_netdebt_value,netdebt value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5151,8,10,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf27,anl44_second_en_netprofit_broker,netprofit broker,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8155,3,5,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf28,anl44_second_en_netprofit_rep_coveredby,netprofit rep coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8973,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf29,anl44_second_en_netprofit_rep_lastactccy,netprofit rep lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8973,4,11,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2a,anl44_second_en_netprofit_rep_prevalue,netprofit rep prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8833,8,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2b,anl44_second_en_netprofit_rep_value,netprofit rep value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8973,7,13,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2c,anl44_second_en_netprofit_source,netprofit source,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6827,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2d,anl44_second_en_operatingprofit_coveredby,operatingprofit coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5265,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2e,anl44_second_en_operatingprofit_lastactccy,operatingprofit lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5265,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf2f,anl44_second_en_operatingprofit_prevalue,operatingprofit prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.4219,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf30,anl44_second_en_operatingprofit_value,Operating profit value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5264,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf31,anl44_second_en_pretaxprofit_coveredby,pretaxprofit coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7743,6,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf32,anl44_second_en_pretaxprofit_lastactccy,pretaxprofit lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7743,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf33,anl44_second_en_pretaxprofit_lastactvalue,pretaxprofit lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.531,4,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf34,anl44_second_en_pretaxprofit_prevalue,pretaxprofit prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7693,5,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf35,anl44_second_en_pretaxprofit_rep_coveredby,pretaxprofit rep coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5899,6,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf36,anl44_second_en_pretaxprofit_rep_lastactccy,pretaxprofit rep lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5899,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf37,anl44_second_en_pretaxprofit_rep_prevalue,pretaxprofit rep prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5729,6,6,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf38,anl44_second_en_pretaxprofit_rep_value,pretaxprofit rep value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5899,3,4,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf39,anl44_second_en_pretaxprofit_value,pretaxprofit value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7743,5,10,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3a,anl44_second_en_roa_coveredby,roa coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.588,3,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3b,anl44_second_en_roa_lastactccy,roa lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.588,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3c,anl44_second_en_roa_lastactvalue,roa lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.2654,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3d,anl44_second_en_roa_prevalue,roa prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5818,2,3,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3e,anl44_second_en_roa_value,roa value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.5876,6,7,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf3f,anl44_second_en_roe_coveredby,roe coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7003,1,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf40,anl44_second_en_roe_lastactccy,roe lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7003,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf41,anl44_second_en_roe_lastactvalue,roe lastactvalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3695,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf42,anl44_second_en_roe_prevalue,roe prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7186,6,14,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf43,anl44_second_en_roe_value,roe value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.6999,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf44,anl44_second_en_sales_broker,sales broker,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8542,5,7,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf45,anl44_second_en_sales_source,sales source,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.7149,4,8,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf46,anl44_second_en_sales_value,sales value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.8542,9,15,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf47,anl44_second_en_tbvps_coveredby,tbvps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.375,1,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf48,anl44_second_en_tbvps_lastactccy,tbvps lastactccy,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.375,2,2,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf49,anl44_second_en_tbvps_prevalue,tbvps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3472,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf4a,anl44_second_en_tbvps_value,tbvps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3745,0,0,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf4b,anl44_tbvps_coveredby,tbvps coveredby,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3377,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf4c,anl44_tbvps_prevalue,tbvps prevalue,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3082,1,1,1.2,2025-05-23T01:10:24.205Z
682f5a80e22eb516c3b6bf4d,anl44_tbvps_value,tbvps value,analyst44,Integrated Broker Estimates,analyst,Analyst,analyst-crowdsourced-estimates,Crowdsourced Estimates,USA,1,TOP3000,VECTOR,0.3373,1,1,1.2,2025-05-23T01:10:24.205Z
